"id","idLegislacao","nome","nomeArquivo","created_at","updated_at","descricao","remoto"
"337","348",,"LEI-No-2071-DE-14-DE-DEZEMBRO-DE-2023-AUTORIZA-O-PODER-EXECUTIVO-CONCEDER-AUXILIO-MORADIA-E-AUXILIO-ALIMENTACAO-AOS-MAIS-MEDICOS-VINCULADOS-AO-PROGRAMA-MAIS-MEDICOS-PELO-BRASIL.pdf","4/3/2024 13:10:07","4/3/2024 13:10:07",,"0"
"338","349",,"LEI-No-2072-DE-14-DE-DEZEMBRO-DE-2023-AUTORIZA-A-CONCESSAO-DE-CUSTEIO-E-OU-SUBVENCAO-SOCIAL-AS-ASSOCIACOES-ENTIDADES-FILANTROPICAS-E-SINDICATOS-QUE-SE-MENCIONADA-E-DA-OUTRAS-PROVIDENCIAS.pdf","4/3/2024 13:12:33","4/3/2024 13:12:33",,"0"
"339","350",,"LEI-No-2073-DE-14-DE-DEZEMBRO-DE-2023-DISPOE-SOBRE-A-CONCESSAO-DE-VERBAS-INDENIZATORIAS-NO-AMBITO-DO-PODER-LEGISLATIVO-MUNICIPAL.pdf","4/3/2024 13:13:54","4/3/2024 13:13:54",,"0"
"340","351",,"LEI-No-2074-DE-14-DE-DEZEMBRO-DE-2023-ESTIMA-A-RECEITA-E-FIXA-A-DESPESA-DO-MUNICIPIO-DE-FRONTEIRA-PARA-O-EXERCICIO-DE-2024-LOA.pdf","4/3/2024 13:16:30","4/3/2024 13:16:30",,"0"
"341","352",,"DECRETO-No-7226-AUTORIZA-A-PERMISSAO-DE-USO-DE-BENS-MOVEIS-QUE-MENCIONA-E-DA-OUTRAS-PROVIDENCIAS.pdf","4/3/2024 13:52:04","4/3/2024 13:52:04",,"0"
"342","353",,"DECRETO-No-7225-AUTORIZA-A-PERMISSAO-DE-USO-DE-BENS-MOVEIS-QUE-MENCIONA-E-DA-OUTRAS-PROVIDENCIAS.pdf","4/3/2024 13:54:19","4/3/2024 13:54:19",,"0"
"343","354",,"DECRETO-No-7224-DISPOE-SOBRE-A-DELEGACAO-DE-PODERES-AO-GESTOR-MUNICIPAL-DE-SAUDE-PARA-DESIGNAR-DIRETORES-CLINICOS-E-RESPONSAVEIS-TECNICOS-PARA-AS-UNIDADES-DE-SAUDE-DO-MUNICIPIO.pdf","4/3/2024 13:57:23","4/3/2024 13:57:23",,"0"
"344","355",,"DECRETO-No-7181-NOMEIA-SERVIDORES-PARA-A-FUNCAO-DE-PREGOEIRO-E-EQUIPE-DE-APOIO.pdf","4/3/2024 14:00:28","4/3/2024 14:00:28",,"0"
"345","356",,"DECRETO-No-7180-NOMEIA-SERVIDORES-PARA-A-FUNCAO-DE-AGENTE-DE-CONTRATACAO-E-EQUIPE-DE-APOIO.pdf","4/3/2024 14:01:36","4/3/2024 14:01:36",,"0"
"346","357",,"DECRETO-No-7179-NOMEIA-SERVIDORES-PARA-COMPOREM-A-COMISSAO-DE-PREGAO-PRESENCIAL-E-ELETRONICO.pdf","4/3/2024 14:05:43","4/3/2024 14:05:43",,"0"
"347","358",,"DECRETO-No-7178-NOMEIA-SERVIDORES-PARA-COMPOREM-A-COMISSAO-PERMANENTE-DE-LICITACAO.pdf","4/3/2024 14:08:01","4/3/2024 14:08:01",,"0"
"348","359",,"DECRETO-No-7195-DESIGNA-SERVIDORES-PARA-COMPOREM-A-COMISSAO-DE-PROCESSO-ADMINISTRATIVO-SANCIONADOR.pdf","4/3/2024 14:31:43","4/3/2024 14:31:43",,"0"
"349","360",,"DECRETO-No-7194-AUTORIZA-A-PERMISSAO-DE-USO-DE-BENS-MOVEIS-QUE-MENCIONA-E-DA-OUTRAS-PROVIDENCIAS.pdf","4/3/2024 14:32:55","4/3/2024 14:32:55",,"0"
"350","361",,"DECRETO-N-7279-LUTO-AMAL-SIMBOLE-CAMPOS0001.pdf","5/3/2024 09:45:47","5/3/2024 09:45:47",,"0"
"351","362",,"DECRETO-N-7280-DECLARA-SUSPENSAO-DO-EXPEDIENTE-DA-SECRETARIA-MUNICIPAL-DE-ASSISTENCIA-SOCIAL0001.pdf","6/3/2024 08:55:04","6/3/2024 08:55:04",,"0"
"352","363",,"DN2HI3L.pdf","7/3/2024 14:54:46","7/3/2024 14:54:46",,"0"
"353","364",,"DECRETO-N-7285-DISPOE-SOBRE-APROVACAO-DE-LOTEAMENTO-DENOMINADO-MARINAS-NAUTICO-RESIDENCE-30001.pdf","11/3/2024 16:43:09","11/3/2024 16:43:09",,"0"
"354","365",,"DECRETO-N-7286-DECLARA-UTILIDADE-PUBLICA-PARA-FINS-DE-DESAPROPRIACAO-DE-PLENO-DOMINIO-E-CONSTITUICAO-DE-SERVIDAO-COPASA.pdf","11/3/2024 16:44:13","11/3/2024 16:44:13",,"0"
"355","366",,"DECRETO-N-7287-AUTORIZA-A-PERMISSAO-DE-USO-DE-BENS-MOVEIS-QUE-MENCIONA0001.pdf","11/3/2024 16:45:11","11/3/2024 16:45:11",,"0"
"356","367",,"LEI-N-2080-DE-13-DE-MARCO-DE-2024-INCLUI-NO-PERIMETRO-URBANO-DO-MUNICIPIO-A-AREA-QUE-MENCIONA-E-DA-OUTRAS-PROVIDENCIAS0001.pdf","13/3/2024 13:47:22","13/3/2024 13:47:22",,"0"
"357","368",,"LEI-N-2081-DE-MARCO-DE-2024-INCLUI-NO-PERIMETRO-URBANO-DO-MUNICIPIO-A-AREA-QUE-MENCIONA-E-DA-OUTRAS-PROVIDENCIAS0001.pdf","13/3/2024 13:48:28","13/3/2024 13:48:28",,"0"
"358","369",,"LEI-N-2082-DE-20-DE-MARCO-DE-2024-ALTERA-O-INCISO-VII-DO-ART-1-DA-LEI-MUNICIPAL-N-2072-DE-14-DE-DEZEMBRO-DE-2023-FREI-ODORICO-VIRGA0001.pdf","20/3/2024 09:29:31","20/3/2024 09:29:31",,"0"
"359","370",,"DGI7RI4.pdf","20/3/2024 14:05:36","20/3/2024 14:05:36",,"0"
"361","372",,"DECRETO-N-7234-NOMEIA-SERVIDORES-PARA-A-FUNCAO-DE-AGENTE-DE-CONTRATACAO-E-EQUIPE-DE-APOIO-DE-QUE-TRATA-A-LEI-FEDERAL-No-14133-2021-E-O-DECRETO-No-6956-20231.pdf","25/3/2024 13:57:33","25/3/2024 13:57:33",,"0"
"362","376",,"DECRETO-N-7304-ALTERA-E-CONSOLIDA-O-CALENDARIO-OFICIAL-DE-FERIADOS-E-PONTOS-FACULTATIVOS-PARA-O-EXERCICIO-DE-2024.pdf","25/3/2024 16:52:19","25/3/2024 16:52:19",,"0"
"363","378",,"LEI-N-2083-DE-27-MARCO-DE-2024-AUTORIZA-O-PODER-EXECUTIVO-MUNICIPAL-A-PROMOVER-PROCESSO-DE-TRANSFERENCIA-DE-IMOVEIS-NA-FORMA-QUE-MENCIONA-E-DA-OUTRAS-PROVIDENCIAS0001.pdf","27/3/2024 13:52:20","27/3/2024 13:52:20",,"0"
"364","379",,"LEI-N-2084-DE-27-DE-MARCO-DE-2024-AUTORIZA-O-MUNICIPIO-DE-FRONTEIRA-A-CONTRATAR-COM-O-BANCO-DE-DESENVOLVIMENTO-DE-MINAS-GERAIS-S-A-BDMG-OPERACOES-DE-CREDITO-COM-OUTORGA-DE-GARANTIA0001.pdf","27/3/2024 13:53:29","27/3/2024 13:53:29",,"0"
"365","380",,"DECRETO-N-7323-ALTERA-O-CONSELHO-MUNICIPAL-DE-DESENVOLVIMENTO-ECONOMICO-SUSTENTAVEL0001.pdf","3/4/2024 14:50:03","3/4/2024 14:50:03",,"0"
"366","382",,"LEI-2076-DE-22-DE-FEVEREIRO-DE-2024-CRIA-O-SERVICO-DE-PROTECAO-SOCIAL-ESPECIAL-DE-CUMPRIMENTO-DA-MEDIDA-SOCIOEDUCATIVA-E-MEIO-ABERTO-DE-LIBERDADE-ASSISTIDA.pdf","10/4/2024 09:58:23","10/4/2024 09:58:23",,"0"
"367","383",,"DECRETO-N-7340-INSTITUI-NOMEIA-E-EMPOSSA-OS-MEMBROS-DA-COMISSAO-INTERSETORIAL-DO-SERVICO-DE-PROTECAO-SOCIAL-ESPECIAL-DE-CUMPRIMENTO-DA-MEDIDA-SOCIOEDUCATIVA.pdf","10/4/2024 10:42:13","10/4/2024 10:42:13",,"0"
"368","384",,"DECRETO-N-7314-DISPOE-SOBRE-A-CRIACAO-DA-COMISSAO-DE-ORGANIZACAO-DO-CONSELHO-MUNICIPAL-DE-DIREITOS-DO-IDOSO0001.pdf","11/4/2024 10:23:16","11/4/2024 10:23:16",,"0"
"370","386",,"LEI-N-2085-DE-ABRIL-DE-2024-DISPOE-SOBRE-A-ABERTURA-DE-CREDITO-ADICIONAL-SUPLEMENTAR-NO-ORCAMENTO-VIGENTE-E-DA-OUTRAS-PROVIDENCIAS0001.pdf","11/4/2024 14:04:55","11/4/2024 14:04:55",,"0"
"371","387",,"LEI-N-2086-DE-10-DE-ABRIL-DE-2024-AUTORIZA-A-CONCESSAO-DE-SUBVENCAO-SOCIAL-AO-CONSELHO-COMUNITARIO-DE-SEGURANCA-PUBLICA-E-SOCIAL-DE-FRONTEIRA-MG-CONSEP0001.pdf","11/4/2024 14:05:56","11/4/2024 14:05:56",,"0"
"372","388",,"LEI-N-2087-DE-10-DE-ABRIL-DE-2024-INCLUI-PERIMETRO-URBANO-DO-MUNICIPIO-A-AREA-QUE-MENCIONA0001.pdf","11/4/2024 14:07:03","11/4/2024 14:07:03",,"0"
"373","389",,"DECRETO-N-7342-DECRETA-LUTO-OFICIAL-NO-MUNICIPIO-DE-FRONTEIRA-SR-ECIMAR-JOSE-DE-PAULA0001.pdf","12/4/2024 14:54:52","12/4/2024 14:54:52",,"0"
"374","390",,"LEI-N-2088-DE-10-DE-ABRIL-DE-2024-DA-DENOMINACAO-A-AVENIDA-BRASIL-NO-PARQUE-FLORIANOPOLIS-NA-BEIRA-DO-RIO-GRANDE-DE-VILMA-DE-MOURA-POLTROGNERI-E-DA-OUTRAS-PROVIDENCIAS0001.pdf","15/4/2024 13:26:20","15/4/2024 13:26:20",,"0"
"375","391",,"DMMVVR2.pdf","15/4/2024 16:53:16","15/4/2024 16:53:16",,"0"
"376","392",,"DECRETO-N-7344-REGULAMENTA-A-LEI-COMPLEMENTAR-No-009-DE-14-DE-DEZEMBRO-DE-2023-QUE-DISPOE-SOBRE-A-CRIACAO-DO-PROGRAMA-DE-DESENVOLVIMENTO-ECONOMICO-DO-MUNICIPIO-DE-FRONTEIRA0001.pdf","24/4/2024 10:51:22","24/4/2024 10:51:22",,"0"
"377","393",,"DNHP6VH.pdf","29/4/2024 10:11:25","29/4/2024 10:11:25",,"0"
"378","395",,"DM3LCV9.pdf","29/4/2024 14:13:43","29/4/2024 14:13:43",,"0"
"380","398",,"ATA-DE-REUNIAO-ORDINARIA-DO-CONSELHO-MUNICIPAL-DOS-DIREITOS-DA-CRIANCA-E-DO-ADOLESCENTE-CMDCA-GESTAO-27-DE-MARCO-DE-2023-A-23-DE-AGOSTO-DE-20240001.pdf","6/5/2024 09:33:25","6/5/2024 09:33:25",,"0"
"381","399",,"L087INV.pdf","7/5/2024 13:59:07","7/5/2024 13:59:07",,"0"
"382","400",,"LEI-N-2089-DE-06-DE-MAIO-DE-2024-RATIFICA-O-PROTOCOLO-DE-INTENCOES-CELEBRADO-PELOS-MUNICIPIOS-VISANDO-A-INTEGRACAO-AO-CONSORCIO-INTERMUNICIPAL-DE-SAUDE-DO-ALTO-PARANAIBA-CIS-ALP0001.pdf","8/5/2024 15:46:55","8/5/2024 15:46:55",,"0"
"383","401",,"DECRETO-N-7354-AUTORIZA-A-PERMISSAO-DE-USO-DE-BENS-MOVEIS-QUE-MENCIONA-E-DA-OUTRAS-PROVIDENCIAS-PERMISSAO-DE-USO-POLICIA-CIVIL0001.pdf","9/5/2024 10:45:53","9/5/2024 10:45:53",,"0"
"384","402",,"LEI-N-2093-DE-15-DE-MAIO-DE-2024-CONCEDE-RECOMPOSICAO-INFLACIONARIA-ANUAL-AOS-SERVIDORES-DA-CAMARA-MUNICIPAL-DE-FRONTEIRA-MG0001.pdf","21/5/2024 08:47:56","21/5/2024 08:47:56",,"0"
"385","403",,"LEI-N-2092-DE-15-DE-MAIO-DE-2024-DISPOE-SOBRE-A-CRIACAO-DO-CONSELHO-MUNICIPAL-DOS-DIREITOS-DA-MULHER-CMDM-E-DA-OUTRAS-PROVIDENCIAS0001.pdf","21/5/2024 15:26:36","21/5/2024 15:26:36",,"0"
"386","404",,"LDER4FK.pdf","21/5/2024 15:29:54","21/5/2024 15:29:54",,"0"
"387","405",,"DECRETO-N-7361-DISPOE-SOBRE-A-DECLARACAO-DE-UTILIDADE-PUBLICA-DO-CONSELHO-COMUNITARIO-DE-SEGURANCA-PUBLICA-E-SOCIAL-CONSEP.pdf","28/5/2024 15:45:38","28/5/2024 15:45:38",,"0"
"388","406",,"D4079YE.pdf","29/5/2024 15:04:48","29/5/2024 15:04:48",,"0"
"389","407",,"DECRETO-N-7359-DISPOE-SOBRE-A-INCLUSAO-DE-EVENTO-NO-CALENDARIO-OFICIAL-DE-EVENTOS-TERCEIRO-ARRAIAL-DO-JARDIM-VERANEIO0001.pdf","5/6/2024 15:41:39","5/6/2024 15:41:39",,"0"
"390","408",,"DECRETO-N-7360-DISPOE-SOBRE-A-INCLUSAO-DE-EVENTO-NO-CALENDARIO-DE-EVENTOS-QUERMESSE-BENEFICIENTE0001.pdf","5/6/2024 15:51:18","5/6/2024 15:51:18",,"0"
"391","409",,"LEI-N-2095-DE-12-DE-JUNHO-DE-2024-INCLUI-O-PARAGRAFO-UNICO-NO-ART-3-DA-LEI-N-1987-DE-19-DE-JANEIRO-DE-20220001.pdf","17/6/2024 16:27:52","17/6/2024 16:27:52",,"0"
"392","410",,"LEI-No-2094-ALTERA-O-ITEM-1-DO-ANEXO-UNICO-DA-LEI-No-2083-DE-27-DE-MARCO-DE-2024-COM-A-ADEQUACAO-E-RETIFICACAO-DOS-DADOS-PESSOAIS.pdf","17/6/2024 16:28:41","17/6/2024 16:28:41",,"0"
"393","411",,"LJF4F8Q.pdf","17/6/2024 16:31:48","17/6/2024 16:31:48",,"0"
"394","412",,"LEI-COMPLEMENTAR-N-002-DE-12-DE-JUNHO-DE-2024-AUTORIZA-A-RECOMPOSICAO-DA-BASE-REMUNERATORIA-DOS-AGENTES-PUBLICOS-DE-FRONTEIRA0001.pdf","17/6/2024 16:49:48","17/6/2024 16:49:48",,"0"
"395","413",,"LEI-N-2096-DE-19-DE-JUNHO-DE-2024-AUTORIZA-A-CONCESSAO-DE-SUBVENCAO-SOCIAL-AO-CONSELHO-COMUNITARIO-DE-SEGURANCA-PUBLICA-E-SOCIAL-DE-FRONTEIRA-MG-CONSEP0001.pdf","21/6/2024 13:54:56","21/6/2024 13:54:56",,"0"
"396","414",,"DECRETO-N-7385-ALTERA-O-CONSELHO-MUNICIPAL-DE-DESENVOLVIMENTO-ECONOMICO-SUSTENTAVEL0001.pdf","3/7/2024 09:04:03","3/7/2024 09:04:03",,"0"
"397","415",,"DECRETO-N-7387-DECLARA-UTILIDADE-PUBLICA-CONSEP0001.pdf","3/7/2024 09:05:20","3/7/2024 09:05:20",,"0"
"398","416",,"DECRETO-N-7386-DIVULGA-A-CARTILHA-VEDACOES-DURANTE-O-PERIODO-ELEITORAL-AOS-AGENTES-PUBLICOS-DO-PODER-EXECUTIVO-DO-MUNICIPIO0001.pdf","3/7/2024 09:06:29","3/7/2024 09:06:29",,"0"
"399","417",,"DECRETO-N-7351-DISPOE-SOBRE-O-CRONOGRAMA-DE-VENCIMENTO-DO-IPTU0001.pdf","3/7/2024 15:02:47","3/7/2024 15:02:47",,"0"
"400","418",,"DECRETO-N-7411-ALTERA-O-DECRETO-N-7183-QUE-APROVA-O-CALENDARIO-OFICIAL-DE-FERIADOS-E-PONTOS-FACULTATIVOS0001.pdf","3/7/2024 15:08:54","3/7/2024 15:08:54",,"0"
"401","419",,"DECRETO-N-7431-DISPOE-SOBRE-O-DESCAUCIONAMENTO-DE-LOTES-DADOS-EM-GARANTIA-DE-EXECUCAO-DE-OBRAS-DE-INFRAESTRUTURA-NO-LOTEAMENTO-DENOMINADO-MARINAS-NAUTICO-RESIDENCE-II0001.pdf","15/8/2024 14:33:53","15/8/2024 14:33:53",,"0"
"402","420",,"LEI-N-2099-DE-14-DE-AGOSTO-DE-2024-AUTORIZA-A-CONCESSAO-DE-SUBVENCAO-SOCIAL-A-ASSOCIACAO-DE-COMBATE-AO-CANCER-DO-BRASIL-CENTRAL-E-DA-OUTRAS-PROVIDENCIAS0001.pdf","16/8/2024 16:05:45","16/8/2024 16:05:45",,"0"
"403","421",,"LEI-N-2097-DE-14-DE-AGOSTO-DE-2024-AUTORIZA-A-CONCESSAO-DE-SUBVENCAO-SOCIAL-A-ASSOCIACAO-DE-PAIS-E-AMIGOS-DOS-EXCEPCIONAIS-DE-FRONTEIRA-MG-APAE0001.pdf","20/8/2024 09:24:40","20/8/2024 09:24:40",,"0"
"404","422",,"LEI-N-2100-DE-14-DE-AGOSTO-DE-2024-AUTORIZA-A-ALIENACAO-DE-BENS-MOVEIS-E-DA-OUTRAS-PROVIDENCIAS0001.pdf","20/8/2024 09:34:39","20/8/2024 09:34:39",,"0"
"405","423",,"LEI-N-2101-DE-14-DE-AGOSTO-DE-2024-DISPOE-SOBRE-A-ABERTURA-DE-CREDITO-ADICIONAL-ESPECIAL-NO-ORCAMENTO-VIGENTE-PARA-A-INCLUSAO-DE-ACAO-EM-PROGRAMA-DO-PPA-LDO-e-LOA-E-DA-OUTRAS-PROVIDENCIAS0001.pdf","20/8/2024 09:37:26","20/8/2024 09:37:26",,"0"
"406","424",,"LEI-N-2102-DE-14-DE-AGOSTO-DE-2024-FIXA-O-VALOR-DO-SUBSIDIO-MENSAL-DOS-VEREADORES-MUNICIPAIS-PARA-O-QUADRIENIO-2025-20280001.pdf","20/8/2024 13:10:52","20/8/2024 13:10:52",,"0"
"407","425",,"LEI-N-2103-DE-14-DE-AGOSTO-DE-2024-FIXA-O-VALOR-DO-SUBSIDIO-MENSAL-DO-PREFEITO-VICE-PREFEITO-E-DOS-SECRETARIOS-MUNICIPAIS-PARA-O-QUADRIENIO-2025-20280001.pdf","20/8/2024 13:12:32","20/8/2024 13:12:32",,"0"
"408","426",,"LEI-N-2104-DE-14-DE-AGOSTO-DE-2024-PROIBE-O-MANUSEIO-A-UTILIZACAO-E-A-QUEIMA-DE-FOGOS-DE-ARTIFICIO-DE-EFEITO-SONORO-ALTO-NO-MUNICIPIO-DE-FRONTEIRA-MG-E-DA-OUTRAS-PROVIDENCIAS0001.pdf","20/8/2024 13:13:23","20/8/2024 13:13:23",,"0"
"409","427",,"DECRETO-N-7429-DESIGNA-MEMBROS-REPRESENTANTES-DO-PODER-EXECUTIVO-PARA-O-CONSELHO-MUNICIPAL-DE-ASSISTENCIA-SOCIAL-DO-MUNICIPIO-DE-FRONTEIRA-E-DA-OUTRAS-PROVIDENCIAS0001.pdf","22/8/2024 08:55:26","22/8/2024 08:55:26",,"0"
"410","428",,"DECRETO-N-6257-INSTITUI-A-IV-CONFERENCIA-MUNICIPAL-DE-EDUCACAO-DE-FRONTEIRA0001.pdf","9/9/2024 13:32:28","9/9/2024 13:32:28",,"0"
"411","429",,"00838.pdf","9/9/2024 16:34:01","9/9/2024 16:34:01",,"0"
"412","430",,"LEI-N-2106-DE-11-DE-SETEMBRO-DE-2024-AUTORIZA-A-CONCESSAO-DE-SUBVENCAO-SOCIAL-A-ASSOCIACAO-DE-PAIS-E-AMIGOS-DOS-EXCEPCIONAIS-DE-FRONTEIRA-MG-APAE.pdf","12/9/2024 15:10:59","12/9/2024 15:10:59",,"0"
"413","431",,"LEI-N-2105-DE-11-DE-SETEMBRO-DE-2024-DISPOE-SOBRE-A-ABERTURA-DE-CREDITO-ADICIONAL-SUPLEMENTAR-NO-ORCAMENTO-VIGENTE-E-DA-OUTRAS-PROVIDENCIAS0001.pdf","12/9/2024 15:17:55","12/9/2024 15:17:55",,"0"
"414","432",,"DECRETO-N-7392-INCLUI-EVENTO-NO-CALENDARIO-DE-EVENTOS-6-TORNEIO-DA-AMIZADE.pdf","13/9/2024 16:54:00","13/9/2024 16:54:00",,"0"
"415","433",,"LEI-N-2107-DE-25-DE-SETEMBRO-DE-2024-DISPOE-SOBRE-A-SUPLEMENTACAO-DE-VERBAS-DO-ORCAMENTO-VIGENTE0001.pdf","2/10/2024 08:48:39","2/10/2024 08:48:39",,"0"
"416","434",,"LEI-N-2108-DE-25-DE-SETEMBRO-DE-2024-DISPOE-SOBRE-AS-DIRETRIZES-PARA-ELABORACAO-E-EXECUCAO-DA-LEI-ORCAMENTARIA-PARA-O-EXERCICIO-FINANCEIRO-DE-20250001.pdf","2/10/2024 08:55:34","2/10/2024 08:55:34",,"0"
"417","435",,"DECRETO-N-7467-DISPOE-SOBRE-A-UTILIZACAO-POR-TERCEIROS-DO-CENTRO-DE-EVENTOS-DRA-AMAL-SIMBOLE-CAMPOS0001.pdf","16/10/2024 16:48:37","16/10/2024 16:48:37",,"0"
"418","436",,"LEI-N-2109-DE-10-DE-OUTUBRO-DE-2024-AUTORIZA-O-PODER-EXECUTIVO-MUNICIPAL-A-PROMOVER-E-REGULARIZAR-O-PROCESSO-DE-TRANSFERENCIA-DE-IMOVEIS-NA-FORMA-QUE-MENCIONA-E-DA-OUTRAS-PROVIDENCIAS0001.pdf","17/10/2024 10:29:11","17/10/2024 10:29:11",,"0"
"419","437",,"LEI-N-2110-DE-10-DE-OUTUBRO-DE-2024-NOMEIA-DE-ZULMA-FARIA-PASSOS-O-PREDIO-PUBLICO-SITUADO-NA-RUA-8-No-6789-BAIRRO-VILA-RESIDENCIAL-DE-FURNAS-E-DA-OUTRAS-PROVIDENCIAS0001.pdf","17/10/2024 10:30:13","17/10/2024 10:30:13",,"0"
"420","438",,"L3OXEGK.pdf","17/10/2024 10:35:24","17/10/2024 10:35:24",,"0"
"421","439",,"LEI-N-2112-DE-10-DE-OUTUBRO-DE-2024-AUTORIZA-O-PODER-EXECUTIVO-MUNICIPAL-A-PROMOVER-E-REGULARIZAR-O-PROCESSO-DE-TRANSFERENCIA-DO-IMOVEL-NA-FORMA-QUE-MENCIONA-E-DA-OUTRAS-PROVIDENCIAS0001.pdf","17/10/2024 10:41:06","17/10/2024 10:41:06",,"0"
"422","440",,"LEI-N-2114-DE-10-DE-OUTUBRO-DE-2024-AUTORIZA-O-PODER-EXECUTIVO-MUNICIPAL-A-PROMOVER-E-REGULARIZAR-O-PROCESSO-DE-TRANSFERENCIA-DO-IMOVEL-NA-FORMA-QUE-MENCIONA-E-DA-OUTRAS-PROVIDENCIAS0001.pdf","17/10/2024 10:45:05","17/10/2024 10:45:05",,"0"
"423","441",,"LEI-N-2113-DE-10-DE-OUTUBRO-DE-2024-DISPOE-SOBRE-A-ABERTURA-DE-CREDITO-ADICIONAL-ESPECIAL-NO-ORCAMENTO-VIGENTE-E-DA-OUTRAS-PROVIDENCIAS0001.pdf","17/10/2024 10:50:25","17/10/2024 10:50:25",,"0"
"424","442",,"DECRETO-No-7472-INCLUI-EVENTO-NO-CALENDARIO-DE-EVENTOS-OFICIAL-CONGRESSO-DE-HOMENS0001.pdf","25/10/2024 09:01:40","25/10/2024 09:01:40",,"0"
"426","444",,"DECRETO-N-7475-DECRETA-LUTO-OFICIAL-NO-MUNICIPIO-DE-FRONTEIRA-EM-VIRTUDE-DO-FALECIMENTO-DO-SR-ELCIO-GAIOSO0002.pdf","25/10/2024 09:12:47","25/10/2024 09:12:47",,"0"
"427","445",,"DECRETO-N-7470-ALTERA-O-DECRETO-N-7183-DE-02-DE-JANEIRO-DE-2024-E-RESPECTIVO-ANEXO-UNICO-APROVA-O-CALENDARIO-OFICIAL-DE-FERIADOS-E-PONTOS-FACULTATIVOS1.pdf","14/11/2024 14:49:06","14/11/2024 14:49:06",,"0"
"429","447",,"LEI-N-2116-DE-13-DE-NOVEMBRO-DE-2024-DISPOE-SOBRE-A-MODIFICACAO-DO-INCISO-I-DO-ART-4o-DA-LEI-MUNICIPAL-No-2074-DE-14-DE-DEZEMBRO-DE-2023-E-DA-OUTRAS-PROVIDENCIAS0001.pdf","21/11/2024 09:34:17","21/11/2024 09:34:17",,"0"
"430","448",,"LEI-N-2117-DE-13-DE-NOVEMBRO-DE-2024-ALTERA-O-ART-1o-DA-LEI-No-2110-DE-10-DE-OUTUBRO-DE-2024-COM-A-ADEQUACAO-DO-ENDERECO-DO-PREDIO-PUBLICO0001.pdf","21/11/2024 09:47:26","21/11/2024 09:47:26",,"0"
"431","449",,"LEI-COMPLEMENTAR-N-003-DE-13-DE-NOVEMBRO-DE-2024-INSTITUI-PROGRAMA-DE-RECUPERACAO-FISCAL-REFIS-PARA-O-ANO-DE-20250001.pdf","21/11/2024 09:55:31","21/11/2024 09:55:31",,"0"
"432","450",,"DECRETO-N-7487-DISPOE-SOBRE-A-INCLUSAO-DE-EVENTO-NO-CALENDARIO-DIA-DO-TRABALHADOR0001.pdf","21/11/2024 09:57:08","21/11/2024 09:57:08",,"0"
"433","451",,"LEI-N-2115-DE-13-DE-NOVEMBRO-DE-2024-INCLUI-NO-PERIMETRO-URBANO-DO-MUNICIPIO-A-AREA-QUE-MENCIONA.pdf","21/11/2024 14:12:43","21/11/2024 14:12:43",,"0"
"434","452",,"DECRETO-No-7542-REGULAMENTA-A-UTILIZACAO-DO-SISTEMA-DE-REGISTRO-DE-PRECOS0001.pdf","11/12/2024 09:35:14","11/12/2024 09:35:14",,"0"
"435","453",,"LEI-N-2118-DE-11-DE-DEZEMBRO-DE-2024-AUTORIZA-O-PODER-EXECUTIVO-MUNICIPAL-A-PROMOVER-E-REGULARIZAR-O-PROCESSO-DE-TRANSFERENCIA-DE-IMOVEIS-NA-FORMA-QUE-MENCIONA-E-DA-OUTRAS-PROVIDENCIAS0001.pdf","13/12/2024 15:40:23","13/12/2024 15:40:23",,"0"
"436","454",,"LEI-N-2119-DE-11-DE-DEZEMBRO-DE-2024-ALTERA-O-ITEM-2-DO-ANEXO-UNICO-DA-LEI-No-2083-DE-27-DE-MARCO-DE-2024-COM-A-ADEQUACAO-E-RETIFICACAO-DOS-DADOS-PESSOAIS0001.pdf","13/12/2024 15:43:40","13/12/2024 15:43:40",,"0"
"437","455",,"LLK70TJ.pdf","13/12/2024 15:49:11","13/12/2024 15:49:11",,"0"
"438","456",,"LEI-N-2121-DE-11-DE-DEZEMBRO-DE-2024-AUTORIZA-A-CONCESSAO-DE-SUBVENCAO-SOCIAL-A-ASSOCIACAO-DE-PAIS-E-AMIGOS-DOS-EXCEPCIONAIS-DE-FRONTEIRA-MG-APAE-E-DA-OUTRAS-PROVIDENCIAS0001.pdf","13/12/2024 15:53:17","13/12/2024 15:53:17",,"0"
"439","457",,"LEI-N-2122-DE-11-DE-DEZEMBRO-DE-2024-AUTORIZA-A-CONCESSAO-DE-CUSTEIO-OU-SUBVENCAO-SOCIAL-AS-ASSOCIACOES-ENTIDADES-FILANTROPICAS-E-SINDICATOS-QUE-SE-MENCIONA-E-DA-OUTRAS-PROVIDENCIAS0001.pdf","13/12/2024 15:57:33","13/12/2024 15:57:33",,"0"
"440","458",,"LEI-N-2123-DE-11-DE-DEZEMBRO-DE-2024-DISPOE-SOBRE-SUPLEMENTACAO-DE-VERBAS-DO-ORCAMENTO-VIGENTE0001.pdf","13/12/2024 16:32:59","13/12/2024 16:32:59",,"0"
